id,default_code,product_desc,location_name,serial_num,cost,quantity,categ
9358,1009361-001,CMP:SAS:MEC:SP25:PRISM_REAR,H2,1009361-001-0000000013,417.35,1.0,Raw Materials
9358,1009361-001,CMP:SAS:MEC:SP25:PRISM_REAR,H2,1009361-001-0000000014,417.35,1.0,Raw Materials
9358,1009361-001,CMP:SAS:MEC:SP25:PRISM_REAR,H2,1009361-001-0000000015,417.35,1.0,Raw Materials
10329,1009357-005,CMP:SAS:MEC:SP25:ROTOR  (copy),Stock,1009357-005-0000000017,52.2821,-1.0,Raw Materials
9962,1009363-006,CMP:SAS:MEC:SP25:MOTOR_HOUSING_FRONT (copy),Stock,1009363-006-0000000010,246.4,-1.0,Raw Materials
7150,1007052-002,SEN:CMP:OPT:GOKU:FIBRE:ARRAY:DUAL:LC:PBS (copy),B10,1007052-002-0000000011,474.51800000000003,7.0,Raw Materials
7150,1007052-002,SEN:CMP:OPT:GOKU:FIBRE:ARRAY:DUAL:LC:PBS (copy),Input,1007052-002-0000000011,474.51800000000003,13.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000184,268.2074,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),Stock,1009599-002-0000000038,322.0,-1.0,Raw Materials
9358,1009361-001,CMP:SAS:MEC:SP25:PRISM_REAR,H2,1009361-001-0000000016,417.35,1.0,Raw Materials
8927,1008930-001,ASY:ENG:HYLA:DICEROS_PORT (copy),Finished Goods,1008930-001-0000000063,6391.3507,1.0,WIP
9527,1009356-002,CMP:SAS:MEC:SP25:STATOR (copy),H4,1009356-002-0000000023,130.0,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),Stock,1009599-002-0000000039,322.0,-1.0,Raw Materials
4068,1001762-002,SENS:ADAPT:WHITE:GOKU:WINDOW_LIGHT_COVER,B8,1001762-002-0000000007,30.5,30.0,Raw Materials
4068,1001762-002,SENS:ADAPT:WHITE:GOKU:WINDOW_LIGHT_COVER,B8,1001762-002-0000000006,30.5,22.0,Raw Materials
4068,1001762-002,SENS:ADAPT:WHITE:GOKU:WINDOW_LIGHT_COVER,B8,1001762-002-0000000005,30.5,3.0,Raw Materials
4009,1001381-004,SENS:ADAPT:ACETAL:NATURAL:GOKU3:PRISM2_CLAMP,A10,1001381-004-0000000005,32.870000000000005,20.0,Raw Materials
4009,1001381-004,SENS:ADAPT:ACETAL:NATURAL:GOKU3:PRISM2_CLAMP,A10,1001381-004-0000000004,32.870000000000005,21.0,Raw Materials
4009,1001381-004,SENS:ADAPT:ACETAL:NATURAL:GOKU3:PRISM2_CLAMP,A10,1001381-004-0000000003,32.870000000000005,2.0,Raw Materials
2771,1001550-004,ASY:CBL:NAT:GOKU3,A8,1001550-004-0000000024,86.91000000000001,2.0,Raw Materials
2771,1001550-004,ASY:CBL:NAT:GOKU3,A8,1001550-004-0000000023,86.91000000000001,16.0,Raw Materials
2771,1001550-004,ASY:CBL:NAT:GOKU3,A8,1001550-004-0000000021,86.91000000000001,1.0,Raw Materials
2771,1001550-004,ASY:CBL:NAT:GOKU3,A8,1001550-004-0000000019,86.91000000000001,7.0,Raw Materials
2771,1001550-004,ASY:CBL:NAT:GOKU3,A8,1001550-004-0000000018,86.91000000000001,4.0,Raw Materials
2771,1001550-004,ASY:CBL:NAT:GOKU3,A8,1001550-004-0000000017,86.91000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000236,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000235,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000234,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000233,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000232,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000231,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000230,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000229,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000228,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000227,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000226,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000225,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000224,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000223,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000222,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000221,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000220,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000219,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000218,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000217,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000216,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000215,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000214,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000213,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000212,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000211,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000210,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000199,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000198,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000197,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000196,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000195,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000194,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000193,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000192,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000191,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000190,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000189,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000188,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000187,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000162,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000161,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000160,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000159,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000158,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000157,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000156,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000152,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000151,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000150,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000148,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000147,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000146,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000144,121.88000000000001,1.0,Raw Materials
3991,1001334-003,SEN:CMP:OPT:SIL:GOKU:PRISM:6.24DEG,A5,1001334-003-0000000142,121.88000000000001,1.0,Raw Materials
3962,1001341-003,SEN:CMP:OPT:GOKU:CRYSTAL:YVO4:7MM:12.5DEG:ARC,A5,1001341-003-0000000011,89.74000000000001,26.0,Raw Materials
3962,1001341-003,SEN:CMP:OPT:GOKU:CRYSTAL:YVO4:7MM:12.5DEG:ARC,A5,1001341-003-0000000010,89.74000000000001,6.0,Raw Materials
3464,1001899-001,EQUIP:ELEC:PE60252BX:ENGINE_FAN,C4,1001899-001-0000000005,18.424200000000003,6.0,Raw Materials
3415,1001152-005,ENG:CMP:MEC:DICEROS:PCA:SEAT:TOP,D9,1001152-005-0000000015,117.7643,2.0,Raw Materials
2837,1001147-027,ASY:PCA:FORTUNA-LUMBERING,D3,1001147-027-0000000326,1863.1000000000001,1.0,Raw Materials
2837,1001147-027,ASY:PCA:FORTUNA-LUMBERING,D3,1001147-027-0000000327,1863.1000000000001,1.0,Raw Materials
3904,1003971-001,SEN:CMP:MEC:NAT:GOKU5:SEAL:WINDOW,B3,1003971-001-0000000002,3.73,65.0,Raw Materials
4032,1001494-004,SENS:ADAPT:BLUE:GOKU:BACK_HOUSING,B6,1001494-004-0000000031,225.14000000000001,4.0,Raw Materials
2727,1001514-007, SENS:ADAPT:BLUE:GOKU:FRONT_HOUSING,B6,1001514-007-0000000031,275.5,4.0,Raw Materials
4033,1001515-003,SENS:ADAPT:BLUE:GOKU:WINDOW_HOUSING,B6,1001515-003-0000000031,174.23000000000002,4.0,Raw Materials
3496,1005954-001,HS:38.1MM:1-3:BLACK:ADH,B7,1005954-001-0000000006,19.51,50.0,Raw Materials
3496,1005954-001,HS:38.1MM:1-3:BLACK:ADH,B7,1005954-001-0000000005,19.51,3.0,Raw Materials
3496,1005954-001,HS:38.1MM:1-3:BLACK:ADH,B7,1005954-001-0000000003,19.51,2.0,Raw Materials
3496,1005954-001,HS:38.1MM:1-3:BLACK:ADH,B7,1005954-001-0000000002,19.51,2.0,Raw Materials
3969,1005754-001,SEN:CMP:OPT:GOKU:FIBRE:2F:SM:GI:MMF:LC/PC:5M,B9,1005754-001-0000000002,26.12,19.0,Raw Materials
3539,1001496-005,ORING:130x150MM:2MM,B10,1001496-005-0000000001,2.52,33.0,Raw Materials
3543,1001497-005,ORING:150x107MM:2MM,B10,1001497-005-0000000001,2.43,48.0,Raw Materials
4032,1001494-004,SENS:ADAPT:BLUE:GOKU:BACK_HOUSING,B12,1001494-004-0000000030,225.14000000000001,3.0,Raw Materials
2727,1001514-007, SENS:ADAPT:BLUE:GOKU:FRONT_HOUSING,B12,1001514-007-0000000032,275.5,3.0,Raw Materials
4202,1004855-001,TOOL:SET:HEX_KEY:METRIC,C5,,8.14,5.0,Raw Materials
2987,1004859-001,CMP:MEC:BLK:CABLE_TIE:150MM,C5,1004859-001-0000000003,0.030000000000000002,354.0,Raw Materials
2988,1004860-001,CMP:MEC:BLK:CABLE_TIE:300MM,C5,1004860-001-0000000003,0.11,400.0,Raw Materials
2988,1004860-001,CMP:MEC:BLK:CABLE_TIE:300MM,C5,1004860-001-0000000002,0.11,42.0,Raw Materials
2927,1004862-001,CMP:ELC:BATT:LR44:1.5V,C5,,0.37020000000000003,70.0,Raw Materials
3505,1001812-004,LABLE:LIDAR:GOKU:BLACK,C8,1001812-004-0000000003,24.18,35.0,Raw Materials
3089,1005854-001,SYS:CMP:OPT:ADAPTER:INLINE:LC-LC,C10,,1.1800000000000002,354.0,Raw Materials
2758,1001545-004,ENG:ASY:CBL:DICEROS:EMC:BOX,D10,1001545-004-0000000031,757.26,5.0,Raw Materials
2921,1001565-001,CMP:CBL:EDFA:DICEROS:RED,D10,1001565-001-0000000003,18.240000000000002,4.0,Raw Materials
3513,1001656-002,SYS:CMP:PKG:BOX:2CH,Loading Dock,1001656-002-0000000002,15.0,38.0,Raw Materials
3754,1002117-001,Reducer:MR-M_M16_M12,C10,1002117-001-0000000002,3.041,50.0,Raw Materials
2758,1001545-004,ENG:ASY:CBL:DICEROS:EMC:BOX,D10,1001545-004-0000000032,757.26,2.0,Raw Materials
2777,1001508-004,ENG:ASY:EDF:BLU:DICEROS,D11,1001508-004-0000000261,5234.34,1.0,Raw Materials
3071,1005085-001,CMP:MEC:SPRING:OD4.78:14.3:0.5:MUSIC_WIRE,B4,1005085-001-0000000001,1.5313,300.0,Raw Materials
9602,1009605-001,CMP:FAS:OPT:SP25:0PRISM-P (copy),Stock,1009605-001-0000000020,345.6,-1.0,Raw Materials
3832,1004005-001,SEN:CMP:MEC:BLK:GOKU5:CONDUIT:FIBRE:ORG,B3,1004005-001-0000000008,39.362300000000005,9.0,Raw Materials
2777,1001508-004,ENG:ASY:EDF:BLU:DICEROS,D11,1001508-004-0000000230,5234.34,1.0,Raw Materials
2777,1001508-004,ENG:ASY:EDF:BLU:DICEROS,D11,1001508-004-0000000254,5234.34,1.0,Raw Materials
6980,1006980-001,ASY:SEN:BLU:GOKU:GOKU5 (copy),Finished Goods,1006980-001-0000001006,12525.6213,1.0,WIP
3408,1001473-003,ENG:CMP:MEC:DICEROS:HEAT:SINK:TOP,D8,1001473-003-0000000016,178.7817,18.0,Raw Materials
7058,1007058-001,SEN:CMP:ASY:GOKU5:CABLE:15M (copy),D6,1007058-001-0000000002,440.615,2.0,Raw Materials
9358,1009361-001,CMP:SAS:MEC:SP25:PRISM_REAR,H2,1009361-001-0000000017,417.35,1.0,Raw Materials
7042,1007042-001,ENG:CBL:EDFA:DICEROS:BLUE (copy),D8,1007042-001-0000000002,21.9575,18.0,Raw Materials
9602,1009605-001,CMP:FAS:OPT:SP25:0PRISM-P (copy),Stock,1009605-001-0000000021,345.6,-1.0,Raw Materials
9602,1009605-001,CMP:FAS:OPT:SP25:0PRISM-P (copy),Stock,1009605-001-0000000022,345.6,-1.0,Raw Materials
9358,1009361-001,CMP:SAS:MEC:SP25:PRISM_REAR,H2,1009361-001-0000000018,417.35,1.0,Raw Materials
9072,1007703-004,ASY:SEN:HYLA:OPTICAL_MODULE (copy),Finished Goods,1007703-004-0000000049,12345.603700000001,1.0,WIP
9602,1009605-001,CMP:FAS:OPT:SP25:0PRISM-P (copy),Stock,1009605-001-0000000023,345.6,-1.0,Raw Materials
9603,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),Stock,1009606-001-0000000036,86.4,-1.0,Raw Materials
9603,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),Stock,1009606-001-0000000037,86.4,-1.0,Raw Materials
10469,1010472-001,CMP:ELC:IC_MCP98243T-BE/MC (copy),E25,1010472-001-0000000001,7.010000000000001,110.0,Raw Materials
3911,1004000-001,SEN:CMP:MEC:NAT:GOKU:COVER:CABLE,B3,1004000-001-0000000007,9.8545,7.0,Raw Materials
9603,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),Stock,1009606-001-0000000038,86.4,-1.0,Raw Materials
10465,1010468-001,CMP:ELC:IC_1P1G125QDCKRG4Q1 (copy),E25,1010468-001-0000000001,316.43,55.0,Raw Materials
9603,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),Stock,1009606-001-0000000039,86.4,-1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001431,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001432,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001433,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001434,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001435,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001436,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001437,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001438,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001439,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001440,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001441,588.6787,1.0,Raw Materials
9603,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),Stock,1009606-001-0000000040,86.4,-1.0,Raw Materials
9603,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),Stock,1009606-001-0000000041,86.4,-1.0,Raw Materials
10467,1010470-001,CMP:ELC:IC_LM61495QRPHRQ1 (copy),E25,1010470-001-0000000001,1.9800000000000002,50.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001426,588.6787,1.0,Raw Materials
3500,1001144-001,ENG:CMP:OPT:ISOLATOR:SM:250UM:0.5M,D5,1001144-001-0000000011,64.0497,1.0,Raw Materials
8630,1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),E6,1007717-003-0000000023,168.1922,1.0,Raw Materials
7184,1001338-006,SEN:CMP:OPT:SIL:GOKU:LENS (copy),A4,1001338-006-0000000019,481.91240000000005,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001442,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001443,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001444,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001445,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001446,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001447,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001448,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001449,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001450,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001451,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001452,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001453,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001454,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001455,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001456,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001457,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001458,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001459,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001460,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001461,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001462,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001463,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001464,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001465,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001466,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001467,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001468,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001469,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001470,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001471,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001472,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001473,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001474,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001475,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001476,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001477,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001478,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001479,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001480,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001481,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001482,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001483,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001484,588.6787,1.0,Raw Materials
